MEP_name,MEP_id,national_party,national_party_id,EU_parliament_group,EU_parliament_group_id,EU_electoral_district,EU_electoral_district_id,elected_in_country,elected_in_country_id,start_date,end_date,parliamentary_term,parliamentary_term_id
Heidi Hautala,http://www.wikidata.org/entity/Q256001,Green League,http://www.wikidata.org/entity/Q196695,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,Finland,http://www.wikidata.org/entity/Q5450446,Finland,http://www.wikidata.org/entity/Q33,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Heidi Hautala,http://www.wikidata.org/entity/Q256001,Green League,http://www.wikidata.org/entity/Q196695,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,Finland,http://www.wikidata.org/entity/Q5450446,Finland,http://www.wikidata.org/entity/Q33,1999-07-19,2003-03-25,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Heidi Hautala,http://www.wikidata.org/entity/Q256001,Green League,http://www.wikidata.org/entity/Q196695,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,Finland,http://www.wikidata.org/entity/Q5450446,Finland,http://www.wikidata.org/entity/Q33,2009-07-14,2011-06-21,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Elena Băsescu,http://www.wikidata.org/entity/Q271266,Democratic Liberal Party,http://www.wikidata.org/entity/Q852402,European People's Party group,http://www.wikidata.org/entity/Q635616,Romania,http://www.wikidata.org/entity/Q7362480,Romania,http://www.wikidata.org/entity/Q218,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Louise Weiss,http://www.wikidata.org/entity/Q274163,Rally for the Republic,http://www.wikidata.org/entity/Q1052584,European Progressive Democrats,http://www.wikidata.org/entity/Q5413043,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1979-07-17,1983-05-26,First European Parliament,http://www.wikidata.org/entity/Q17315702
Mechtild Rothe,http://www.wikidata.org/entity/Q274735,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Mechtild Rothe,http://www.wikidata.org/entity/Q274735,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Mechtild Rothe,http://www.wikidata.org/entity/Q274735,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Mechtild Rothe,http://www.wikidata.org/entity/Q274735,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Mechtild Rothe,http://www.wikidata.org/entity/Q274735,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Ivo Belet,http://www.wikidata.org/entity/Q280390,Christian Democratic and Flemish,http://www.wikidata.org/entity/Q750673,European People's Party group,http://www.wikidata.org/entity/Q635616,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Ivo Belet,http://www.wikidata.org/entity/Q280390,Christian Democratic and Flemish,http://www.wikidata.org/entity/Q750673,European People's Party group,http://www.wikidata.org/entity/Q635616,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Ivo Belet,http://www.wikidata.org/entity/Q280390,Christian Democratic and Flemish,http://www.wikidata.org/entity/Q750673,European People's Party group,http://www.wikidata.org/entity/Q635616,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Alessandra Mussolini,http://www.wikidata.org/entity/Q285543,Italian Social Movement,http://www.wikidata.org/entity/Q1126102,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Central Italy,http://www.wikidata.org/entity/Q3677909,Italy,http://www.wikidata.org/entity/Q38,2004-07-20,2008-04-28,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Alessandra Mussolini,http://www.wikidata.org/entity/Q285543,Forza Italia,http://www.wikidata.org/entity/Q14924303,European People's Party group,http://www.wikidata.org/entity/Q635616,Central Italy,http://www.wikidata.org/entity/Q3677909,Italy,http://www.wikidata.org/entity/Q38,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Alessandra Mussolini,http://www.wikidata.org/entity/Q285543,Social Alternative,http://www.wikidata.org/entity/Q438433,"Identity, Tradition, Sovereignty",http://www.wikidata.org/entity/Q617060,,,,,2004-01-01,2008-01-01,,
Sergio Pininfarina,http://www.wikidata.org/entity/Q286469,Italian Liberal Party,http://www.wikidata.org/entity/Q508733,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Italy,http://www.wikidata.org/entity/Q38,,,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Sergio Pininfarina,http://www.wikidata.org/entity/Q286469,Italian Liberal Party,http://www.wikidata.org/entity/Q508733,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Italy,http://www.wikidata.org/entity/Q38,,,1984-07-24,1988-07-01,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Fred Catherwood,http://www.wikidata.org/entity/Q287474,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Cambridge and Bedfordshire North,http://www.wikidata.org/entity/Q5025625,United Kingdom,http://www.wikidata.org/entity/Q145,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Fred Catherwood,http://www.wikidata.org/entity/Q287474,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Cambridge and Bedfordshire North,http://www.wikidata.org/entity/Q5025625,United Kingdom,http://www.wikidata.org/entity/Q145,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Fred Catherwood,http://www.wikidata.org/entity/Q287474,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Cambridgeshire,http://www.wikidata.org/entity/Q5025642,United Kingdom,http://www.wikidata.org/entity/Q145,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Pilar del Castillo,http://www.wikidata.org/entity/Q292095,People's Party,http://www.wikidata.org/entity/Q185088,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Pilar del Castillo,http://www.wikidata.org/entity/Q292095,People's Party,http://www.wikidata.org/entity/Q185088,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2014-07-01,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Pilar del Castillo,http://www.wikidata.org/entity/Q292095,People's Party,http://www.wikidata.org/entity/Q185088,European People's Party group,http://www.wikidata.org/entity/Q635616,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Ann Widdecombe,http://www.wikidata.org/entity/Q298846,Brexit Party,http://www.wikidata.org/entity/Q61651140,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,South West England,http://www.wikidata.org/entity/Q2973373,United Kingdom,http://www.wikidata.org/entity/Q145,2019-07-02,2020-01-31,Ninth European Parliament,http://www.wikidata.org/entity/Q64038205
Poul Nyrup Rasmussen,http://www.wikidata.org/entity/Q311063,Social Democrats,http://www.wikidata.org/entity/Q212101,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Denmark,http://www.wikidata.org/entity/Q5257930,Denmark,http://www.wikidata.org/entity/Q35,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Emilio Colombo,http://www.wikidata.org/entity/Q312058,Christian Democracy,http://www.wikidata.org/entity/Q815348,European People's Party group,http://www.wikidata.org/entity/Q635616,Italy,http://www.wikidata.org/entity/Q38,,,1979-07-17,1980-04-14,First European Parliament,http://www.wikidata.org/entity/Q17315702
Emilio Colombo,http://www.wikidata.org/entity/Q312058,Christian Democracy,http://www.wikidata.org/entity/Q815348,European People's Party group,http://www.wikidata.org/entity/Q635616,Italy,http://www.wikidata.org/entity/Q38,,,1989-07-25,1992-08-01,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Mariano Rumor,http://www.wikidata.org/entity/Q316288,Christian Democracy,http://www.wikidata.org/entity/Q815348,European People's Party group,http://www.wikidata.org/entity/Q635616,Italy,http://www.wikidata.org/entity/Q38,,,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Giuseppe Pella,http://www.wikidata.org/entity/Q320963,,,,,,,,,,,,
Yiannos Papantoniou,http://www.wikidata.org/entity/Q321635,Panhellenic Socialist Movement,http://www.wikidata.org/entity/Q203934,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,1981-11-02,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Luigi Berlinguer,http://www.wikidata.org/entity/Q327879,Democratic Party,http://www.wikidata.org/entity/Q47729,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Italy,http://www.wikidata.org/entity/Q38,,,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Pierre Pflimlin,http://www.wikidata.org/entity/Q328504,Union for French Democracy,http://www.wikidata.org/entity/Q827415,European People's Party group,http://www.wikidata.org/entity/Q635616,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Pierre Pflimlin,http://www.wikidata.org/entity/Q328504,Union for French Democracy,http://www.wikidata.org/entity/Q827415,European People's Party group,http://www.wikidata.org/entity/Q635616,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Russell Johnston,http://www.wikidata.org/entity/Q333754,,,,,,,,,,,,
Nirj Deva,http://www.wikidata.org/entity/Q334019,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,South East England,http://www.wikidata.org/entity/Q7567115,United Kingdom,http://www.wikidata.org/entity/Q145,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Nirj Deva,http://www.wikidata.org/entity/Q334019,Conservative Party,http://www.wikidata.org/entity/Q9626,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,South East England,http://www.wikidata.org/entity/Q7567115,United Kingdom,http://www.wikidata.org/entity/Q145,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Nirj Deva,http://www.wikidata.org/entity/Q334019,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,South East England,http://www.wikidata.org/entity/Q7567115,United Kingdom,http://www.wikidata.org/entity/Q145,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Nirj Deva,http://www.wikidata.org/entity/Q334019,Conservative Party,http://www.wikidata.org/entity/Q9626,European Conservatives and Reformists,http://www.wikidata.org/entity/Q1345559,South East England,http://www.wikidata.org/entity/Q7567115,United Kingdom,http://www.wikidata.org/entity/Q145,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Phillip Whitehead,http://www.wikidata.org/entity/Q334043,,,,,East Midlands,http://www.wikidata.org/entity/Q5328978,United Kingdom,http://www.wikidata.org/entity/Q145,1994-01-01,2005-01-01,,
Phillip Whitehead,http://www.wikidata.org/entity/Q334043,Labour Party,http://www.wikidata.org/entity/Q9630,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,East Midlands,http://www.wikidata.org/entity/Q5328978,United Kingdom,http://www.wikidata.org/entity/Q145,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Phillip Whitehead,http://www.wikidata.org/entity/Q334043,Labour Party,http://www.wikidata.org/entity/Q9630,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Staffordshire East and Derby,http://www.wikidata.org/entity/Q7596696,United Kingdom,http://www.wikidata.org/entity/Q145,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Phillip Whitehead,http://www.wikidata.org/entity/Q334043,Labour Party,http://www.wikidata.org/entity/Q9630,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,East Midlands,http://www.wikidata.org/entity/Q5328978,United Kingdom,http://www.wikidata.org/entity/Q145,2004-07-20,2005-12-31,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
"Peter Truscott, Baron Truscott",http://www.wikidata.org/entity/Q336112,Labour Party,http://www.wikidata.org/entity/Q9630,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Hertfordshire,http://www.wikidata.org/entity/Q5744739,United Kingdom,http://www.wikidata.org/entity/Q145,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
"Christopher Prout, Baron Kingsland",http://www.wikidata.org/entity/Q336472,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Shropshire and Stafford,http://www.wikidata.org/entity/Q7504285,United Kingdom,http://www.wikidata.org/entity/Q145,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
"Christopher Prout, Baron Kingsland",http://www.wikidata.org/entity/Q336472,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Shropshire and Stafford,http://www.wikidata.org/entity/Q7504285,United Kingdom,http://www.wikidata.org/entity/Q145,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
"Christopher Prout, Baron Kingsland",http://www.wikidata.org/entity/Q336472,Conservative Party,http://www.wikidata.org/entity/Q9626,European People's Party group,http://www.wikidata.org/entity/Q635616,Salop and Stafford,http://www.wikidata.org/entity/Q7405711,United Kingdom,http://www.wikidata.org/entity/Q145,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
"Eluned Morgan, Baroness Morgan of Ely",http://www.wikidata.org/entity/Q336521,Labour Party,http://www.wikidata.org/entity/Q9630,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Wales,http://www.wikidata.org/entity/Q7961747,United Kingdom,http://www.wikidata.org/entity/Q145,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Max van den Berg,http://www.wikidata.org/entity/Q1399793,Labour Party,http://www.wikidata.org/entity/Q275441,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Max van den Berg,http://www.wikidata.org/entity/Q1399793,Labour Party,http://www.wikidata.org/entity/Q275441,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2004-07-20,2007-08-31,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Alain Cadec,http://www.wikidata.org/entity/Q1404258,Union for a Popular Movement,http://www.wikidata.org/entity/Q173152,European People's Party group,http://www.wikidata.org/entity/Q635616,West France,http://www.wikidata.org/entity/Q556707,France,http://www.wikidata.org/entity/Q142,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Alain Cadec,http://www.wikidata.org/entity/Q1404258,Union for a Popular Movement,http://www.wikidata.org/entity/Q173152,European People's Party group,http://www.wikidata.org/entity/Q635616,West France,http://www.wikidata.org/entity/Q556707,France,http://www.wikidata.org/entity/Q142,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Mihael Brejc,http://www.wikidata.org/entity/Q1415458,Slovenian Democratic Party,http://www.wikidata.org/entity/Q526294,European People's Party group,http://www.wikidata.org/entity/Q635616,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Mihael Brejc,http://www.wikidata.org/entity/Q1415458,Slovenian Democratic Party,http://www.wikidata.org/entity/Q526294,European People's Party group,http://www.wikidata.org/entity/Q635616,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Richie Ryan,http://www.wikidata.org/entity/Q1417808,Fine Gael,http://www.wikidata.org/entity/Q247135,European People's Party group,http://www.wikidata.org/entity/Q635616,Dublin,http://www.wikidata.org/entity/Q5310805,Ireland,http://www.wikidata.org/entity/Q27,1984-07-24,1986-02-18,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Richie Ryan,http://www.wikidata.org/entity/Q1417808,Fine Gael,http://www.wikidata.org/entity/Q247135,European People's Party group,http://www.wikidata.org/entity/Q635616,Dublin,http://www.wikidata.org/entity/Q5310805,Ireland,http://www.wikidata.org/entity/Q27,1979-07-16,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Flaminio Piccoli,http://www.wikidata.org/entity/Q1426951,Christian Democracy,http://www.wikidata.org/entity/Q815348,European People's Party group,http://www.wikidata.org/entity/Q635616,Italy,http://www.wikidata.org/entity/Q38,,,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2001-10-03,2003-06-04,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Europe of Freedom and Democracy,http://www.wikidata.org/entity/Q17291055,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2011-11-09,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2009-07-14,2011-11-08,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,"Identity, Tradition, Sovereignty",http://www.wikidata.org/entity/Q617060,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2007-01-15,2007-11-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2007-11-14,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Technical Group of Independents,http://www.wikidata.org/entity/Q1499674,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,1999-07-20,2001-10-02,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Frank Vanhecke,http://www.wikidata.org/entity/Q1444382,Flemish Interest,http://www.wikidata.org/entity/Q682990,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Dutch-speaking electoral college,http://www.wikidata.org/entity/Q3677922,Belgium,http://www.wikidata.org/entity/Q31,2004-07-20,2007-01-14,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Iris Hoffmann,http://www.wikidata.org/entity/Q1475495,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2014-05-25,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Josef Kurtz,http://www.wikidata.org/entity/Q1502848,,,,,,,,,,,,
Godfrey Bloom,http://www.wikidata.org/entity/Q1528519,UK Independence Party,http://www.wikidata.org/entity/Q10647,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Yorkshire and the Humber,http://www.wikidata.org/entity/Q8055775,United Kingdom,http://www.wikidata.org/entity/Q145,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Godfrey Bloom,http://www.wikidata.org/entity/Q1528519,UK Independence Party,http://www.wikidata.org/entity/Q10647,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Yorkshire and the Humber,http://www.wikidata.org/entity/Q8055775,United Kingdom,http://www.wikidata.org/entity/Q145,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Godfrey Bloom,http://www.wikidata.org/entity/Q1528519,,,,,Yorkshire and the Humber,http://www.wikidata.org/entity/Q8055775,United Kingdom,http://www.wikidata.org/entity/Q145,2004-05-01,2014-07-02,,
Ottaviano Del Turco,http://www.wikidata.org/entity/Q1535927,,,,,,,,,2004-01-01,2005-01-01,,
Ottaviano Del Turco,http://www.wikidata.org/entity/Q1535927,Italian Democratic Socialists,http://www.wikidata.org/entity/Q1549174,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Southern Italy,http://www.wikidata.org/entity/Q3677912,Italy,http://www.wikidata.org/entity/Q38,2004-07-20,2005-05-01,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Guido Fanti,http://www.wikidata.org/entity/Q1553527,Italian Communist Party,http://www.wikidata.org/entity/Q461886,Communist and Allies Group,http://www.wikidata.org/entity/Q2053255,Italy,http://www.wikidata.org/entity/Q38,,,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Guido Fanti,http://www.wikidata.org/entity/Q1553527,Italian Communist Party,http://www.wikidata.org/entity/Q461886,Communist and Allies Group,http://www.wikidata.org/entity/Q2053255,Italy,http://www.wikidata.org/entity/Q38,,,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Gérard d'Aboville,http://www.wikidata.org/entity/Q1559066,Rally for the Republic,http://www.wikidata.org/entity/Q1052584,Union for Europe,http://www.wikidata.org/entity/Q7886444,France,http://www.wikidata.org/entity/Q5478259,France,http://www.wikidata.org/entity/Q142,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Kurt Härzschel,http://www.wikidata.org/entity/Q1575224,,,,,,,,,,,,
Hans-Joachim Seeler,http://www.wikidata.org/entity/Q1577482,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Hans-Joachim Seeler,http://www.wikidata.org/entity/Q1577482,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Hans Werner Müller,http://www.wikidata.org/entity/Q1578322,,,,,,,,,,,,
Hans Edgar Jahn,http://www.wikidata.org/entity/Q1579275,,,,,,,,,,,,
Hermann Kopf,http://www.wikidata.org/entity/Q1611828,,,,,,,,,,,,
Pascal Arimont,http://www.wikidata.org/entity/Q1614514,Christlich Soziale Partei,http://www.wikidata.org/entity/Q1084016,European People's Party group,http://www.wikidata.org/entity/Q635616,German-speaking electoral college,http://www.wikidata.org/entity/Q3677925,Belgium,http://www.wikidata.org/entity/Q31,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Horia-Victor Toma,http://www.wikidata.org/entity/Q1628104,National Liberal Party,http://www.wikidata.org/entity/Q686228,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Romania,http://www.wikidata.org/entity/Q7362480,Romania,http://www.wikidata.org/entity/Q218,2007-04-24,2007-12-09,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Horst Langes,http://www.wikidata.org/entity/Q1629655,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Horst Langes,http://www.wikidata.org/entity/Q1629655,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
